opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,regional_office (from sales_agent),manager (from sales_agent),sales_agent (from sales_agent),sales_price (from product),series (from product),product (from product),office_location (from account),employees (from account),revenue (from account),year_established (from account),sector (from account),account (from account),subsidiary_of (from account)
BB7JH1C4,['recfx0ejuz683bEiW'],['rec3uGAoAGOaHcdc0'],['recIIbKPF4I2d2qJI'],Lost,2017-05-06,2017-05-18,0.0,['Central'],['Melvin Marxen'],['Jonathan Berthelot'],[4821],['GTX'],['GTX Pro'],['United States'],[4540],[3178.24],[2002],['medical'],['Isdom'],
JUKJ3RAB,['recfx0ejuz683bEiW'],['recWhmpXE1wpTmDRF'],['rec0O8x7iaEWWLKRO'],Lost,2017-09-23,2017-10-05,0.0,['Central'],['Melvin Marxen'],['Jonathan Berthelot'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[8801],[2403.58],[1986],['marketing'],['Inity'],
WPB2SLIG,['recpog0L4wRoCIsGj'],['recJRsAin61VylEfz'],['recZLe0iFzJ54mrGB'],Won,2016-11-20,2017-03-14,5585.0,['East'],['Rocco Neubert'],['Donn Cantrell'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[6290],[2818.38],[1994],['medical'],['Silis'],
TYWS7KJR,['recQO7dmt3vg6Upd2'],['recFrALUjvF2CFXxh'],['recRNd3OHtxas9OhU'],Won,2017-04-09,2017-04-16,575.0,['East'],['Rocco Neubert'],['Reed Clapper'],[550],['GTX'],['GTX Basic'],['United States'],[495],[251.41],[1999],['medical'],['Betasoloin'],
BZGJ44FH,['recUQ3Z5OesYpn4Zd'],['rec3uGAoAGOaHcdc0'],,Engaging,2017-10-19,,,['West'],['Summer Sewald'],['Kami Bicknell'],[4821],['GTX'],['GTX Pro'],,,,,,,
JZOKHHWN,['recpog0L4wRoCIsGj'],['recWhmpXE1wpTmDRF'],['reczDE5orDxKWMh86'],Won,2016-12-16,2017-03-07,1037.0,['East'],['Rocco Neubert'],['Donn Cantrell'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[853],[355.23],[1994],['finance'],['Opentech'],
LWX9V7HI,['rec0c8JQLggtca7ZE'],['recnXVPEmO1PaodiB'],['recxGgLkZm0DxyRch'],Won,2017-06-21,2017-09-15,59.0,['East'],['Rocco Neubert'],['Cassey Cress'],[55],['MG'],['MG Special'],['United States'],[13756],[7708.38],[1980],['technolgy'],['Konex'],
6C1DLYBH,['rec45QPwgIOrhcBrW'],['recnXVPEmO1PaodiB'],['recMV4IyV7loR2mfN'],Lost,2017-05-09,2017-08-22,0.0,['Central'],['Melvin Marxen'],['Niesha Huffines'],[55],['MG'],['MG Special'],['United States'],[6837],[3922.42],[1992],['medical'],['Ron-tech'],
Y0M8X7BV,['recfJiHzihquHi9GY'],['recJRsAin61VylEfz'],,Engaging,2017-08-25,,,['East'],['Cara Losch'],['Corliss Cosme'],[5482],['GTX'],['GTX Plus Pro'],,,,,,,
XDECB9X2,['recwFlfWSUEPKTffy'],['recFrALUjvF2CFXxh'],,Engaging,2017-04-07,,,['West'],['Celia Rouche'],['Vicki Laflamme'],[550],['GTX'],['GTX Basic'],,,,,,,
2EILEDKF,['recQO7dmt3vg6Upd2'],['recVPUKUds9mycWKY'],['recX3CKPy5dSt47KB'],Won,2017-02-20,2017-03-05,3315.0,['East'],['Rocco Neubert'],['Reed Clapper'],[3393],['MG'],['MG Advanced'],['United States'],[1095],[665.06],[1989],['entertainment'],['Massive Dynamic'],
E5V4WT18,['recwFlfWSUEPKTffy'],['recnXVPEmO1PaodiB'],['recpMJlN199oZZ0hr'],Engaging,2017-05-25,,,['West'],['Celia Rouche'],['Vicki Laflamme'],[55],['MG'],['MG Special'],['Italy'],[1635],[894.33],[2007],['retail'],['Genco Pura Olive Oil Company'],
62JLAD45,['rec45QPwgIOrhcBrW'],['recnXVPEmO1PaodiB'],['recKZ5BQoRT1ZMjZu'],Lost,2017-11-23,2017-11-28,0.0,['Central'],['Melvin Marxen'],['Niesha Huffines'],[55],['MG'],['MG Special'],['United States'],[799],[332.43],[1995],['retail'],['Toughzap'],
E223LSRZ,['recQO7dmt3vg6Upd2'],['recFrALUjvF2CFXxh'],['recR8UlR9jha4fbLe'],Won,2017-04-22,2017-06-24,587.0,['East'],['Rocco Neubert'],['Reed Clapper'],[550],['GTX'],['GTX Basic'],['United States'],[2570],[1197.44],[1999],['marketing'],['Donware'],
ZA6CBQAL,['recpog0L4wRoCIsGj'],['rec3uGAoAGOaHcdc0'],['recmmgfxygxUitg7q'],Won,2017-06-04,2017-06-20,4308.0,['East'],['Rocco Neubert'],['Donn Cantrell'],[4821],['GTX'],['GTX Pro'],['United States'],[13809],[4478.47],[1979],['software'],['Zotware'],
ATMWAQL5,['rec45QPwgIOrhcBrW'],['recWhmpXE1wpTmDRF'],['recvhirYBNi1XDGdW'],Engaging,2017-08-03,,,['Central'],['Melvin Marxen'],['Niesha Huffines'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[187],[86.68],[2007],['telecommunications'],['Gogozoom'],['Sonron']
4NGSQODD,['recSKFzWD2r24VRY0'],['rec3uGAoAGOaHcdc0'],['recLj6suGtbs7YLF4'],Engaging,2017-01-28,,,['West'],['Summer Sewald'],['James Ascencio'],[4821],['GTX'],['GTX Pro'],['United States'],[1588],[497.11],[2009],['retail'],['Blackzim'],
8YOOE8I5,['rec2AduQqyM1BRhvl'],['recFrALUjvF2CFXxh'],['recpLDlGXoPpFoJxO'],Lost,2017-09-10,2017-11-24,0.0,['East'],['Cara Losch'],['Violet Mclelland'],[550],['GTX'],['GTX Basic'],['United States'],[5113],[2022.14],[1998],['finance'],['Umbrella Corporation'],
7GWM1WT0,['recuAACvREIzE2N3a'],['recFrALUjvF2CFXxh'],['recREerSH52ngG8BJ'],Won,2017-10-25,2017-12-30,537.0,['Central'],['Dustin Brinkmann'],['Moses Frase'],[550],['GTX'],['GTX Basic'],['Korea'],[16499],[8170.38],[1997],['technolgy'],['Hottechi'],
RCDG00F7,['rec8gOFgVBOiAwSTA'],['recFrALUjvF2CFXxh'],['recztXA8hGe0Kwidd'],Won,2017-11-28,2017-12-04,601.0,['West'],['Summer Sewald'],['Zane Levy'],[550],['GTX'],['GTX Basic'],['United States'],[3015],[1188.42],[1994],['telecommunications'],['Rantouch'],
07WKR17A,['recwrSklkMDwB8VNY'],['recJRsAin61VylEfz'],['rec6KmtuaBZAFIvSH'],Won,2017-06-27,2017-09-17,6193.0,['Central'],['Melvin Marxen'],['Gladys Colclough'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[8595],[5266.09],[1988],['telecommunications'],['Treequote'],['Sonron']
U85VV1BU,['recJwDaQF7wfQA7XK'],['recFrALUjvF2CFXxh'],['recSBE7QMgcz22Rct'],Won,2017-03-03,2017-05-22,568.0,['West'],['Summer Sewald'],['Kary Hendrixson'],[550],['GTX'],['GTX Basic'],['United States'],[5107],[2952.73],[2000],['marketing'],['Goodsilron'],
IVW8MQGN,['reczLs4GtgOJGT6h8'],['recVPUKUds9mycWKY'],['recMe01bCK0jZoeZt'],Won,2017-04-12,2017-04-20,3785.0,['Central'],['Dustin Brinkmann'],['Cecily Lampkin'],[3393],['MG'],['MG Advanced'],['United States'],[2928],[2173.98],[1995],['marketing'],['dambase'],['Inity']
YNYZNOWR,['recd9Q9BqXIBjsYqV'],['recVPUKUds9mycWKY'],['recaQyps4UABcTqtQ'],Lost,2017-07-12,2017-07-25,0.0,['West'],['Celia Rouche'],['Hayden Neloms'],[3393],['MG'],['MG Advanced'],['United States'],[6472],[4269.9],[1993],['entertainment'],['Cheers'],['Massive Dynamic']
35IRGXY3,['rec8gOFgVBOiAwSTA'],['recFrALUjvF2CFXxh'],['rec2FJQUlxlwOEDCA'],Won,2017-04-15,2017-05-23,501.0,['West'],['Summer Sewald'],['Zane Levy'],[550],['GTX'],['GTX Basic'],['United States'],[9],[4.54],[2017],['medical'],['Condax'],
IEN6RBZI,['recQO7dmt3vg6Upd2'],['recWhmpXE1wpTmDRF'],['recmmgfxygxUitg7q'],Won,2017-03-19,2017-06-24,1046.0,['East'],['Rocco Neubert'],['Reed Clapper'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[13809],[4478.47],[1979],['software'],['Zotware'],
0DY00J6O,['recki4hHyhuIcLw0L'],['recJRsAin61VylEfz'],['recEutqY4J4GpBwzf'],Won,2017-11-28,2017-12-11,5886.0,['West'],['Summer Sewald'],['Maureen Marcano'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[20293],[7537.24],[1993],['finance'],['Xx-holding'],
ZZ4X9VN3,['recgZKcdwNjMLVnJs'],['recVPUKUds9mycWKY'],['recoLItppUK0AU6SX'],Won,2017-10-21,2017-10-31,2995.0,['East'],['Cara Losch'],['Wilburn Farren'],[3393],['MG'],['MG Advanced'],['Japan'],[17479],[5158.71],[1995],['retail'],['Ganjaflex'],
9P180HVQ,['recuAACvREIzE2N3a'],['recFrALUjvF2CFXxh'],['recJjRRAbHoYmrOb9'],Engaging,2017-08-05,,,['Central'],['Dustin Brinkmann'],['Moses Frase'],[550],['GTX'],['GTX Basic'],['China'],[142],[40.79],[2011],['technolgy'],['Zencorporation'],
JWWVG8KG,['recXshYIp1Ey0qEft'],['rec3uGAoAGOaHcdc0'],['rec0O8x7iaEWWLKRO'],Won,2017-10-23,2017-11-03,5729.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[4821],['GTX'],['GTX Pro'],['United States'],[8801],[2403.58],[1986],['marketing'],['Inity'],
FYN7C0CV,['rec0c8JQLggtca7ZE'],['recVPUKUds9mycWKY'],,Engaging,2017-03-04,,,['East'],['Rocco Neubert'],['Cassey Cress'],[3393],['MG'],['MG Advanced'],,,,,,,
J9PCNCUP,['recJwDaQF7wfQA7XK'],['recFrALUjvF2CFXxh'],['reckfNoXMhv6bp84W'],Engaging,2017-11-06,,,['West'],['Summer Sewald'],['Kary Hendrixson'],[550],['GTX'],['GTX Basic'],['United States'],[165],[52.5],[2008],['finance'],['Golddex'],
U02OIJGK,['recshknWSYf3K53iZ'],['recWhmpXE1wpTmDRF'],['recvU9tjfGccpgZf3'],Won,2017-02-25,2017-05-09,962.0,['Central'],['Melvin Marxen'],['Marty Freudenburg'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[1210],[441.08],[1984],['medical'],['Zumgoity'],
RNTOJ78L,['rec8bDaspyAZAPJyy'],['recnXVPEmO1PaodiB'],['receLxXPu5uamHIh9'],Lost,2016-12-18,2017-03-13,0.0,['West'],['Celia Rouche'],['Rosalina Dieter'],[55],['MG'],['MG Special'],['United States'],[1299],[792.46],[1982],['services'],['Hatfan'],
V2X2KMUR,['recUQ3Z5OesYpn4Zd'],['recWhmpXE1wpTmDRF'],['recybBZnSFjgh7NNR'],Won,2016-11-24,2017-03-28,1059.0,['West'],['Summer Sewald'],['Kami Bicknell'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[5595],[1825.82],[1995],['telecommunications'],['Faxquote'],['Sonron']
HIVUC1C4,['recDTnBU8fckOMNZg'],['recnXVPEmO1PaodiB'],,Engaging,2017-07-19,,,['Central'],['Dustin Brinkmann'],['Lajuana Vencill'],[55],['MG'],['MG Special'],,,,,,,
GIDII30C,['recwFlfWSUEPKTffy'],['recWhmpXE1wpTmDRF'],['recPmLRkW7SkQq3Yt'],Won,2017-11-01,2017-11-10,960.0,['West'],['Celia Rouche'],['Vicki Laflamme'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[3889],[1618.89],[2004],['medical'],['Lexiqvolax'],
C58775JM,['recfJiHzihquHi9GY'],['rec3uGAoAGOaHcdc0'],['recTVMUCATbZxxMXO'],Lost,2017-09-08,2017-12-30,0.0,['East'],['Cara Losch'],['Corliss Cosme'],[4821],['GTX'],['GTX Pro'],['United States'],[3027],[1242.32],[1993],['technolgy'],['Bluth Company'],['Acme Corporation']
91JBU17E,['recTIZcUJncqqMoJG'],['recVPUKUds9mycWKY'],['recnylmt5ypIFXMmH'],Lost,2017-04-07,2017-04-12,0.0,['Central'],['Dustin Brinkmann'],['Versie Hillebrand'],[3393],['MG'],['MG Advanced'],['Panama'],[8775],[2938.67],[1987],['technolgy'],['Rangreen'],
KDNNV952,['receLEVrq7iN29V0p'],['recnXVPEmO1PaodiB'],['rec3SO5phE1UzBvVR'],Lost,2017-10-17,2017-10-26,0.0,['West'],['Celia Rouche'],['Markita Hansen'],[55],['MG'],['MG Special'],['Brazil'],[1179],[405.59],[1987],['services'],['Nam-zim'],['Warephase']
Z8HW4Z9W,['recuV4SiS1HMmasIq'],['recFrALUjvF2CFXxh'],['recnFALYfCXINOLkT'],Lost,2017-07-18,2017-07-26,0.0,['East'],['Cara Losch'],['Rosie Papadopoulos'],[550],['GTX'],['GTX Basic'],['United States'],[34288],[11698.03],[1982],['software'],['Kan-code'],
83XN082U,['recfJiHzihquHi9GY'],['recJRsAin61VylEfz'],['recoLItppUK0AU6SX'],Won,2016-12-29,2017-03-23,5002.0,['East'],['Cara Losch'],['Corliss Cosme'],[5482],['GTX'],['GTX Plus Pro'],['Japan'],[17479],[5158.71],[1995],['retail'],['Ganjaflex'],
6K31TYOR,['rec8gOFgVBOiAwSTA'],['recFrALUjvF2CFXxh'],['rec5CAksYUA1CzllF'],Won,2017-09-29,2017-10-05,502.0,['West'],['Summer Sewald'],['Zane Levy'],[550],['GTX'],['GTX Basic'],['United States'],[3583],[1388.67],[1989],['retail'],['J-Texon'],
14PBBHSE,['rec2AduQqyM1BRhvl'],['recnXVPEmO1PaodiB'],['recmmgfxygxUitg7q'],Won,2017-02-11,2017-05-08,49.0,['East'],['Cara Losch'],['Violet Mclelland'],[55],['MG'],['MG Special'],['United States'],[13809],[4478.47],[1979],['software'],['Zotware'],
VYR4EWHR,['recJwDaQF7wfQA7XK'],['recFrALUjvF2CFXxh'],,Engaging,2017-08-18,,,['West'],['Summer Sewald'],['Kary Hendrixson'],[550],['GTX'],['GTX Basic'],,,,,,,
P8QXRXMR,['rec8bDaspyAZAPJyy'],['rec3uGAoAGOaHcdc0'],,Engaging,2017-09-25,,,['West'],['Celia Rouche'],['Rosalina Dieter'],[4821],['GTX'],['GTX Pro'],,,,,,,
6C2CJX31,['recpog0L4wRoCIsGj'],['recWhmpXE1wpTmDRF'],['recnFALYfCXINOLkT'],Lost,2017-09-20,2017-12-23,0.0,['East'],['Rocco Neubert'],['Donn Cantrell'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[34288],[11698.03],[1982],['software'],['Kan-code'],
DJXM9LIW,['recpog0L4wRoCIsGj'],['recWhmpXE1wpTmDRF'],['reczrykVdZoSgrsJZ'],Won,2017-07-08,2017-07-14,1020.0,['East'],['Rocco Neubert'],['Donn Cantrell'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[1831],[702.72],[2004],['retail'],['Kinnamplus'],
RZ08GKZY,['rec8gOFgVBOiAwSTA'],['rec3uGAoAGOaHcdc0'],['recybBZnSFjgh7NNR'],Won,2017-03-14,2017-05-22,5172.0,['West'],['Summer Sewald'],['Zane Levy'],[4821],['GTX'],['GTX Pro'],['United States'],[5595],[1825.82],[1995],['telecommunications'],['Faxquote'],['Sonron']
GIVVPRQQ,['recfx0ejuz683bEiW'],['rec3uGAoAGOaHcdc0'],['recREerSH52ngG8BJ'],Won,2017-05-21,2017-08-30,4606.0,['Central'],['Melvin Marxen'],['Jonathan Berthelot'],[4821],['GTX'],['GTX Pro'],['Korea'],[16499],[8170.38],[1997],['technolgy'],['Hottechi'],
9SRD5NCR,['rec8bDaspyAZAPJyy'],['recZMtYVFwayOGUg3'],,Engaging,2017-07-27,,,['West'],['Celia Rouche'],['Rosalina Dieter'],[26768],['GTK'],['GTK 500'],,,,,,,
IH4O3JXV,['recUQ3Z5OesYpn4Zd'],['recFrALUjvF2CFXxh'],['recQtvIyTPRl4WqEI'],Won,2017-08-24,2017-09-10,597.0,['West'],['Summer Sewald'],['Kami Bicknell'],[550],['GTX'],['GTX Basic'],['United States'],[5374],[2214.94],[1996],['retail'],['Singletechno'],
7U225819,['recTIZcUJncqqMoJG'],['recVPUKUds9mycWKY'],['recvhirYBNi1XDGdW'],Won,2017-05-23,2017-08-11,3285.0,['Central'],['Dustin Brinkmann'],['Versie Hillebrand'],[3393],['MG'],['MG Advanced'],['United States'],[187],[86.68],[2007],['telecommunications'],['Gogozoom'],['Sonron']
Z2M1XXEK,['recgZKcdwNjMLVnJs'],['recJRsAin61VylEfz'],['recb2W4CGz01yDRHf'],Won,2017-04-21,2017-04-22,6263.0,['East'],['Cara Losch'],['Wilburn Farren'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[1428],[527.11],[2011],['technolgy'],['Iselectrics'],['Acme Corporation']
R6F1053X,['recpog0L4wRoCIsGj'],['rec3uGAoAGOaHcdc0'],['recxGgLkZm0DxyRch'],Won,2017-08-04,2017-08-11,5186.0,['East'],['Rocco Neubert'],['Donn Cantrell'],[4821],['GTX'],['GTX Pro'],['United States'],[13756],[7708.38],[1980],['technolgy'],['Konex'],
4T31MWVO,['recc1VaOot1jxactL'],['recVPUKUds9mycWKY'],['recOVhc92xCNl4v4h'],Won,2016-12-29,2017-03-23,4148.0,['Central'],['Dustin Brinkmann'],['Anna Snelling'],[3393],['MG'],['MG Advanced'],['United States'],[3798],[1698.2],[1987],['finance'],['Stanredtax'],
KCIFANLK,['recwFlfWSUEPKTffy'],['recFrALUjvF2CFXxh'],['rec3810p7LgytqHx9'],Lost,2017-06-30,2017-07-12,0.0,['West'],['Celia Rouche'],['Vicki Laflamme'],[550],['GTX'],['GTX Basic'],['United States'],[9561],[2871.35],[1983],['employment'],['Y-corporation'],
3VC45PML,['recSKFzWD2r24VRY0'],['recFrALUjvF2CFXxh'],,Engaging,2017-06-14,,,['West'],['Summer Sewald'],['James Ascencio'],[550],['GTX'],['GTX Basic'],,,,,,,
STTAXKIU,['recfJiHzihquHi9GY'],['recJRsAin61VylEfz'],['recxGgLkZm0DxyRch'],Won,2017-02-27,2017-05-30,5159.0,['East'],['Cara Losch'],['Corliss Cosme'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[13756],[7708.38],[1980],['technolgy'],['Konex'],
DG7LABPD,['recshknWSYf3K53iZ'],['recVPUKUds9mycWKY'],['recOVhc92xCNl4v4h'],Won,2017-06-22,2017-09-28,3590.0,['Central'],['Melvin Marxen'],['Marty Freudenburg'],[3393],['MG'],['MG Advanced'],['United States'],[3798],[1698.2],[1987],['finance'],['Stanredtax'],
NK438B9U,['recpog0L4wRoCIsGj'],['recFrALUjvF2CFXxh'],['recmmgfxygxUitg7q'],Lost,2017-05-01,2017-05-20,0.0,['East'],['Rocco Neubert'],['Donn Cantrell'],[550],['GTX'],['GTX Basic'],['United States'],[13809],[4478.47],[1979],['software'],['Zotware'],
06KTPHYC,['rec8bDaspyAZAPJyy'],['recVPUKUds9mycWKY'],['recREerSH52ngG8BJ'],Lost,2017-07-16,2017-07-24,0.0,['West'],['Celia Rouche'],['Rosalina Dieter'],[3393],['MG'],['MG Advanced'],['Korea'],[16499],[8170.38],[1997],['technolgy'],['Hottechi'],
V7C6RT5S,['rec0c8JQLggtca7ZE'],['recVPUKUds9mycWKY'],['recRNd3OHtxas9OhU'],Won,2017-10-08,2017-10-17,3472.0,['East'],['Rocco Neubert'],['Cassey Cress'],[3393],['MG'],['MG Advanced'],['United States'],[495],[251.41],[1999],['medical'],['Betasoloin'],
T4ZW6SS4,['recpog0L4wRoCIsGj'],['recnXVPEmO1PaodiB'],['recZLe0iFzJ54mrGB'],Lost,2017-04-03,2017-04-15,0.0,['East'],['Rocco Neubert'],['Donn Cantrell'],[55],['MG'],['MG Special'],['United States'],[6290],[2818.38],[1994],['medical'],['Silis'],
FBDZ4LCK,['rec0c8JQLggtca7ZE'],['recFrALUjvF2CFXxh'],['recmmgfxygxUitg7q'],Lost,2017-10-07,2017-10-08,0.0,['East'],['Rocco Neubert'],['Cassey Cress'],[550],['GTX'],['GTX Basic'],['United States'],[13809],[4478.47],[1979],['software'],['Zotware'],
SH6F6COK,['recDTnBU8fckOMNZg'],['recFrALUjvF2CFXxh'],['rec5IssXjQJnoIVEX'],Lost,2017-05-26,2017-08-12,0.0,['Central'],['Dustin Brinkmann'],['Lajuana Vencill'],[550],['GTX'],['GTX Basic'],['United States'],[1238],[1008.06],[1983],['technolgy'],['Rundofase'],
ZOQ8RC86,['recshknWSYf3K53iZ'],['rec3uGAoAGOaHcdc0'],['rec6KmtuaBZAFIvSH'],Won,2017-01-04,2017-05-05,4667.0,['Central'],['Melvin Marxen'],['Marty Freudenburg'],[4821],['GTX'],['GTX Pro'],['United States'],[8595],[5266.09],[1988],['telecommunications'],['Treequote'],['Sonron']
BXCEXXP4,['recpog0L4wRoCIsGj'],['recVPUKUds9mycWKY'],['recsMRzms9EnGk44P'],Lost,2017-10-28,2017-11-03,0.0,['East'],['Rocco Neubert'],['Donn Cantrell'],[3393],['MG'],['MG Advanced'],['United States'],[3194],[1712.68],[1992],['technolgy'],['Donquadtech'],['Acme Corporation']
ADRB8OMB,['recXshYIp1Ey0qEft'],['recFrALUjvF2CFXxh'],['recUNDfTz85txMf0i'],Won,2016-11-08,2017-03-26,561.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[550],['GTX'],['GTX Basic'],['United States'],[5276],[2041.73],[1997],['services'],['Warephase'],
8JZ4R9BW,['recTIZcUJncqqMoJG'],['recnXVPEmO1PaodiB'],['recpMJlN199oZZ0hr'],Lost,2017-07-22,2017-11-04,0.0,['Central'],['Dustin Brinkmann'],['Versie Hillebrand'],[55],['MG'],['MG Special'],['Italy'],[1635],[894.33],[2007],['retail'],['Genco Pura Olive Oil Company'],
NISR8D1V,['rec2NqrWcWLqZHTbt'],['recFrALUjvF2CFXxh'],['recREerSH52ngG8BJ'],Won,2017-05-17,2017-08-08,553.0,['West'],['Celia Rouche'],['Elease Gluck'],[550],['GTX'],['GTX Basic'],['Korea'],[16499],[8170.38],[1997],['technolgy'],['Hottechi'],
52UPJFYI,['recwrSklkMDwB8VNY'],['recFrALUjvF2CFXxh'],['rec6jweSmYDCWAOag'],Won,2016-12-29,2017-03-19,571.0,['Central'],['Melvin Marxen'],['Gladys Colclough'],[550],['GTX'],['GTX Basic'],['United States'],[551],[217.87],[1998],['entertainment'],['Domzoom'],
J7YF6DS7,['recfJiHzihquHi9GY'],['recJRsAin61VylEfz'],['recRNd3OHtxas9OhU'],Won,2016-11-25,2017-03-01,5964.0,['East'],['Cara Losch'],['Corliss Cosme'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[495],[251.41],[1999],['medical'],['Betasoloin'],
MMVHAEI3,['rec8gOFgVBOiAwSTA'],['recVPUKUds9mycWKY'],['recztXA8hGe0Kwidd'],Lost,2017-04-18,2017-04-25,0.0,['West'],['Summer Sewald'],['Zane Levy'],[3393],['MG'],['MG Advanced'],['United States'],[3015],[1188.42],[1994],['telecommunications'],['Rantouch'],
V7DHDF8V,['recXshYIp1Ey0qEft'],['recVPUKUds9mycWKY'],['reczdzOMvmnBNI4Ww'],Lost,2017-05-25,2017-08-07,0.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[3393],['MG'],['MG Advanced'],['United States'],[100],[45.39],[2012],['marketing'],['Scottech'],['Inity']
BOHWQ1B3,['recDTnBU8fckOMNZg'],['recnXVPEmO1PaodiB'],['rec0XYl5V1UMTM9pj'],Won,2017-05-15,2017-09-07,61.0,['Central'],['Dustin Brinkmann'],['Lajuana Vencill'],[55],['MG'],['MG Special'],['Belgium'],[1165],[1376.8],[1988],['retail'],['Streethex'],
14P6935C,['recXshYIp1Ey0qEft'],['rec3uGAoAGOaHcdc0'],['recIVB15xK8fwLR3h'],Won,2017-10-15,2017-10-16,4885.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[4821],['GTX'],['GTX Pro'],['United States'],[10083],[4618],[1982],['software'],['Dontechi'],
HDALWEHF,['rec0c8JQLggtca7ZE'],['rec3uGAoAGOaHcdc0'],,Engaging,2017-04-25,,,['East'],['Rocco Neubert'],['Cassey Cress'],[4821],['GTX'],['GTX Pro'],,,,,,,
IGRY0M4Q,['recXE91aJ3SHYZUZS'],['recVPUKUds9mycWKY'],,Engaging,2017-04-26,,,['East'],['Rocco Neubert'],['Daniell Hammack'],[3393],['MG'],['MG Advanced'],,,,,,,
VPD4G16I,['recfJiHzihquHi9GY'],['rec3uGAoAGOaHcdc0'],['recJjRRAbHoYmrOb9'],Won,2017-10-16,2017-10-17,4247.0,['East'],['Cara Losch'],['Corliss Cosme'],[4821],['GTX'],['GTX Pro'],['China'],[142],[40.79],[2011],['technolgy'],['Zencorporation'],
ZXNHUYCM,['recSKFzWD2r24VRY0'],['recJRsAin61VylEfz'],['recSBE7QMgcz22Rct'],Lost,2017-09-20,2017-10-01,0.0,['West'],['Summer Sewald'],['James Ascencio'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[5107],[2952.73],[2000],['marketing'],['Goodsilron'],
FC4ZD68R,['recXshYIp1Ey0qEft'],['rec3uGAoAGOaHcdc0'],['recUNDfTz85txMf0i'],Lost,2017-08-30,2017-11-15,0.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[4821],['GTX'],['GTX Pro'],['United States'],[5276],[2041.73],[1997],['services'],['Warephase'],
JQ338VQC,['recTIZcUJncqqMoJG'],['recnXVPEmO1PaodiB'],['recLj6suGtbs7YLF4'],Prospecting,,,,['Central'],['Dustin Brinkmann'],['Versie Hillebrand'],[55],['MG'],['MG Special'],['United States'],[1588],[497.11],[2009],['retail'],['Blackzim'],
SUO8VZQ8,['recwFlfWSUEPKTffy'],['recJRsAin61VylEfz'],['recPmLRkW7SkQq3Yt'],Won,2017-03-23,2017-06-14,5930.0,['West'],['Celia Rouche'],['Vicki Laflamme'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[3889],[1618.89],[2004],['medical'],['Lexiqvolax'],
ZOBJHMAF,['rec0c8JQLggtca7ZE'],['recVPUKUds9mycWKY'],,Engaging,2016-12-11,,,['East'],['Rocco Neubert'],['Cassey Cress'],[3393],['MG'],['MG Advanced'],,,,,,,
MW4MSIWW,['recXshYIp1Ey0qEft'],['rec3uGAoAGOaHcdc0'],['recUNDfTz85txMf0i'],Lost,2017-10-10,2017-10-14,0.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[4821],['GTX'],['GTX Pro'],['United States'],[5276],[2041.73],[1997],['services'],['Warephase'],
TKENIGRA,['recDTnBU8fckOMNZg'],['recVPUKUds9mycWKY'],['recN5IHgnQdL3b6wp'],Lost,2017-08-21,2017-11-17,0.0,['Central'],['Dustin Brinkmann'],['Lajuana Vencill'],[3393],['MG'],['MG Advanced'],['United States'],[1759],[1102.43],[2006],['finance'],['Finhigh'],
NXFAXN16,['recc1VaOot1jxactL'],['recnXVPEmO1PaodiB'],['rec0XYl5V1UMTM9pj'],Won,2017-06-06,2017-09-27,55.0,['Central'],['Dustin Brinkmann'],['Anna Snelling'],[55],['MG'],['MG Special'],['Belgium'],[1165],[1376.8],[1988],['retail'],['Streethex'],
XIWKGJOW,['recwFlfWSUEPKTffy'],['rec3uGAoAGOaHcdc0'],['recSBE7QMgcz22Rct'],Won,2017-03-01,2017-03-09,4445.0,['West'],['Celia Rouche'],['Vicki Laflamme'],[4821],['GTX'],['GTX Pro'],['United States'],[5107],[2952.73],[2000],['marketing'],['Goodsilron'],
IPQFYK0E,['recXE91aJ3SHYZUZS'],['recWhmpXE1wpTmDRF'],['recmmgfxygxUitg7q'],Won,2017-06-06,2017-06-17,1064.0,['East'],['Rocco Neubert'],['Daniell Hammack'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[13809],[4478.47],[1979],['software'],['Zotware'],
